product_id,product_name,category,brand,retail_price,cost,times_ordered,total_revenue,total_profit,pct_of_margin,avg_sale_price,avg_discount_pct,product_classification
22611,Polo Ralph Lauren Faded Red Distressed Pant,Pants,Ralph Lauren,64.99,31.78,7,454.93,232.47,51.1,64.99,100,Niche Premium
23458,O'Neill Men's Vortex Shorts,Shorts,O'Neill,54.5,25.45,8,436,232.39,53.3,54.5,100,Niche Premium
2064,Paul Frank Julius Guitar Foil Hoodie,Fashion Hoodies & Sweatshirts,Paul Frank,39.4,18.28,11,433.4,232.3,53.6,39.4,100,Niche Premium
795,Jones New York Women's Petite V-Neck Cardigan,Sweaters,Jones New York,89,42.54,5,445,232.29,52.2,89,100,Niche Premium
19803,Tommy Hilfiger Men's Trim Fit Blazer,Suits & Sport Coats,Tommy Hilfiger,140,62.58,3,420,232.26,55.3,140,100,Niche Premium
1232,Woolrich Women's Winward Turtleneck Sweater,Sweaters,Woolrich,65,26.32,6,390,232.05,59.5,65,100,Niche Premium
28162,Quiksilver Men's Cypher Mutiny Board Short,Swim,Quiksilver,65,41.8,10,650,232.05,35.7,65,100,Underperformer
23697,Kenneth Cole Men's Pea Coat With Bib,Outerwear & Coats,Kenneth Cole,99.99,42,4,399.96,231.98,58,99.99,100,Niche Premium
9931,Natori Women's Zen Floral Chemise,Sleep & Lounge,Natori,130,72.02,4,520,231.92,44.6,130,100,Niche Premium
19594,Bloomingdales Mens Cashmere Henley Mockneck Sweater Medium M Euro 50 Dark Brown,Sweaters,BLOOMINGDALES,110,52.03,4,440,231.88,52.7,110,100,Niche Premium
23975,Caterpillar Men's Trademark Vest,Outerwear & Coats,Caterpillar,55,26.02,8,440,231.88,52.7,55,100,Niche Premium
19948,DKNY Mens 3 Button Solid Dark Olive Military Wool Sport Coat Jacket,Suits & Sport Coats,DKNY,89.99,32.04,4,359.96,231.81,64.4,89.99,100,Niche Premium
18800,Minus33 100% Merino Wool Base Layer 719 LightWeight Bottoms,Active,Minus33 Merino Wool,58.5,25.39,7,409.5,231.78,56.6,58.5,100,Niche Premium
14765,Melinda G 3000 Sutra Nursing Cami,Maternity,Melinda G,50,24.25,9,450,231.75,51.5,50,100,Niche Premium
28601,Dosh Street Billfold Wallet,Accessories,Dosh,65,26.39,6,390,231.66,59.4,65,100,Niche Premium
20066,Elegant Men's Shinny Grey Slim Fit Two Button Suit with Slim Notch Lapel with Black Satin Trim,Suits & Sport Coats,King Formal Wear,79.99,33.68,5,399.95,231.57,57.9,79.99,100,Niche Premium
13917,Oakley Women's Caveat Aviator Sunglasses,Accessories,Oakley,124.5,47.31,3,373.5,231.57,62,124.5,100,Niche Premium
8828,Women's Guide Gear Print Hooded Jacket Blue,Outerwear & Coats,Guide Gear,79.99,33.68,5,399.95,231.57,57.9,79.99,100,Niche Premium
23740,Calvin Klein Men's Wool Car Coat With Bib,Outerwear & Coats,Calvin Klein,108,50.11,4,432,231.55,53.6,108,100,Niche Premium
4556,Lucky Brand Women's Vale Easy Rider Jean,Jeans,Lucky Brand,79.5,46.43,7,556.5,231.5,41.6,79.5,100,Niche Premium
8468,White Sierra Women's Sugar Pine Fleece Lined Waterproof Jacket,Outerwear & Coats,White Sierra,56.95,28.02,8,455.6,231.44,50.8,56.95,100,Niche Premium
3531,AX Paris Strapless Drop Back Jewel Dress,Dresses,AxParis,64.5,25.93,6,387,231.43,59.8,64.5,100,Niche Premium
563,Jones New York Women's Sleeveless Easy Care Shirt,Tops & Tees,Jones New York,64,35.07,8,512,231.42,45.2,64,100,Niche Premium
27408,Diesel Men's Blans-F,Swim,Diesel,65,36.07,8,520,231.4,44.5,65,100,Niche Premium
998,Sofie Women's 100% Cashmere Crew-Neck Sweater,Sweaters,Sofie,75,36.45,6,450,231.3,51.4,75,100,Niche Premium
20386,LRG Core Collection Puffy Vest - Dark Charcoal,Suits & Sport Coats,LRG,98,40.18,4,392,231.28,59,98,100,Niche Premium
11707,Hanky Panky Hello Kitty Print Cami,Intimates,Hanky Panky,66,37.09,8,528,231.26,43.8,66,100,Niche Premium
3493,Sleeveless Low Cut Scoop Neck Sequins Mini Fitted Evening Cocktail Dress S M L,Dresses,Hot from Hollywood,38.99,15.87,10,389.9,231.21,59.3,38.99,100,Niche Premium
8467,525 America Women's Basic Lined Rabbit Fur Vest,Outerwear & Coats,525 America,135.45,58.38,3,406.35,231.21,56.9,135.45,100,Niche Premium
17320,Pokemon Pikachu Grid Pullover Hoodie,Fashion Hoodies & Sweatshirts,Hot Topic,46.5,25.48,11,511.5,231.2,45.2,46.5,100,Niche Premium
7936,Plus Size Together Twin Set,Blazers & Jackets,Alex Evenings,99.99,42.2,4,399.96,231.18,57.8,99.99,100,Niche Premium
17804,Ducati Corse 2013 Hooded Zip-Up Sweatshirt Red Hoody Hoodie,Fashion Hoodies & Sweatshirts,Ducati,99,52.77,5,495,231.17,46.7,99,100,Niche Premium
16520,Nautica Men's Long Sleeve Poplin Solid Woven Fashion Colors,Tops & Tees,Nautica,49.5,26.38,10,495,231.17,46.7,49.5,100,Niche Premium
23137,Hurley 84 Phantom Short - Men's,Shorts,Hurley,59.45,30.56,8,475.6,231.14,48.6,59.45,100,Niche Premium
23664,Dickies Men's Lined Eisenhower Jacket,Outerwear & Coats,Dickies,109.22,51.44,4,436.88,231.11,52.9,109.22,100,Niche Premium
19862,Cubavera Men's Herringbone Suit Jacket,Suits & Sport Coats,Cubavera,89.99,32.22,4,359.96,231.09,64.2,89.99,100,Niche Premium
27681,Quiksilver Waterman Men's Tropics Boardshorts,Swim,Quiksilver,65,39.33,9,585,231.07,39.5,65,100,Underperformer
19798,Nautica Men's Engineered Stripe Quarter Zip Sweater,Sweaters,Nautica,62.99,29.98,7,440.93,231.05,52.4,62.99,100,Niche Premium
27569,2XU Men's Swimmers Compression Long Sleeve Top,Swim,2XU,150.41,92.65,4,601.64,231.03,38.4,150.41,100,Underperformer
19636,Brooks Brothers Men's Striped Supima Button Mockneck Sweater (White),Sweaters,Brooks Brothers,88,41.8,5,440,231,52.5,88,100,Niche Premium
9902,Natori Women's Zen Floral Pajama,Sleep & Lounge,Natori,120,73.8,5,600,231,38.5,120,100,Underperformer
1298,Unionbay Juniors Bloomsbury Pointelle Crew Neck Sweater,Sweaters,UNIONBAY,44,18.35,9,396,230.87,58.3,44,100,Niche Premium
19846,Haggar Men's Herringbone Lambswool Two Button Center Vent Sport Coat,Suits & Sport Coats,Haggar,129.99,53.04,3,389.97,230.86,59.2,129.99,100,Niche Premium
11996,Arianne Penelope Long Chemise (8792),Intimates,Arianne,72,39.02,7,504,230.83,45.8,72,100,Niche Premium
4376,Not Your Daughter's Jeans Women's Martie Straight Leg,Jeans,Not Your Daughter's Jeans,98,51.84,5,490,230.79,47.1,98,100,Niche Premium
21606,Original Penguin Men's Piece Dyed Twill Jean,Jeans,Original Penguin,98,51.84,5,490,230.79,47.1,98,100,Niche Premium
8557,Woolrich Women's Spring Hill Packable Jacket,Outerwear & Coats,Woolrich,65,32.05,7,455,230.68,50.7,65,100,Niche Premium
7980,Sutton Studio Asymmetrical Close Jacket,Blazers & Jackets,Sutton Studio,88.27,30.63,4,353.08,230.56,65.3,88.27,100,Niche Premium
18753,Under Armour Men's Evo Coldgear 1/4 Zip Shirt,Active,Under Armour,69.99,31.57,6,419.94,230.55,54.9,69.99,100,Niche Premium
8149,LE SUIT Safari Animal Print Jacket/Dress Suit,Suits,Le Suit,114.99,68.88,5,574.95,230.55,40.1,114.99,100,Niche Premium
7278,Catherine Malandrino Women's Embroidered Cut-Out Mini Skirt,Skirts,Catherine Malandrino,61.37,22.95,6,368.22,230.51,62.6,61.37,100,Niche Premium
7797,McGinn Women's Evan Stripe Blazer,Blazers & Jackets,McGinn,181.5,66.25,2,363,230.5,63.5,181.5,100,Niche Premium
12328,100% Silk Knit 3PC Lounge Set - Green With Blue Lace,Intimates,Everjune,89.95,51.54,6,539.7,230.45,42.7,89.95,100,Niche Premium
4420,Not Your Daughter's Jeans Women's Sheri Skinny Twill Pastels,Jeans,Not Your Daughter's Jeans,110,63.91,5,550,230.45,41.9,110,100,Niche Premium
4834,Not Your Daughter's Jeans Women's Marilyn Straight Leg Jean,Jeans,Not Your Daughter's Jeans,110,63.91,5,550,230.45,41.9,110,100,Niche Premium
8420,MICHAEL Michael Kors Women's Petite Double-Breasted Buckled Belt Trench Coat,Outerwear & Coats,MICHAEL Michael Kors,134.5,57.7,3,403.5,230.4,57.1,134.5,100,Niche Premium
28303,Ray Ban RB3025 Aviator Sunglasses,Accessories,Ray-Ban,121.88,45.1,3,365.64,230.35,63,121.88,100,Niche Premium
21653,GUESS Lincoln Colored Jeans in Isolation Wash,Jeans,GUESS,98,51.94,5,490,230.3,47,98,100,Niche Premium
26944,Majestic International Men's Thurstons Shawl Robe,Sleep & Lounge,Majestic International,55.94,23.05,7,391.58,230.25,58.8,55.94,100,Niche Premium
8083,Evan Picone Women's Cranberry Fields Pant Suit,Suits,Evan Picone,127.51,81.48,5,637.55,230.16,36.1,127.51,100,Underperformer
27154,Harbor Bay Big & Tall Hooded French Terry Robe,Sleep & Lounge,Harbor Bay,96,38.5,4,384,230.02,59.9,96,100,Niche Premium
21297,Rock Revival Mens Tony T Straight Leg Jeans,Jeans,Rock Revival,148,71.34,3,444,229.99,51.8,148,100,Niche Premium
13066,Magicsuit Brianna Women's Swimsuit 97916,Swim,Magicsuit,143,66.35,3,429,229.94,53.6,143,100,Niche Premium
14099,Ray-Ban Wayfarer 601S78 Polarized Wayfarer SunglassesMatte Black52 mm,Accessories,Ray-Ban,134.94,58.29,3,404.82,229.94,56.8,134.94,100,Niche Premium
21014,Volcom Men's Kinkade Straight Leg Jean,Jeans,Volcom,107.95,61.96,5,539.75,229.93,42.6,107.95,100,Niche Premium
6758,bebe High Waist Vintage Short,Shorts,bebe,69,36.16,7,483,229.91,47.6,69,100,Niche Premium
18445,Mens Champion Reverse Weave Closed-bottom Sweatpant - P1049,Active,Champion,76,30.02,5,380,229.9,60.5,76,100,Niche Premium
20935,Rock Revival Men Jeans Sebastian T3 Relaxed Straight Fleur Flap Dark Blue Wash,Jeans,Rock Revival,158,81.37,3,474,229.89,48.5,158,100,Niche Premium
12065,b.tempt'd by Wacoal Women's Ciao Bella Bustier,Intimates,b.tempt'd by Wacoal,65,36.27,8,520,229.84,44.2,65,100,Niche Premium
4248,Lucky Brand Women's Sweet N Straight Crop Mid Rise,Jeans,Lucky Brand,89.5,51.19,6,537,229.84,42.8,89.5,100,Niche Premium
8151,Nine West Women's Ruffle Satin Jacket And Pant,Suits,Nine West,97.47,59.16,6,584.82,229.83,39.3,97.47,100,Underperformer
5166,Karen Kane Women's Audrey Slim Straight Leg Pant,Pants & Capris,Karen Kane,98,52.04,5,490,229.81,46.9,98,100,Niche Premium
21002,G-Star Raw - Mens Attacc Low Straight Leg Jeans in Dark Aged,Jeans,G-Star,181.95,105.35,3,545.85,229.8,42.1,181.95,100,Niche Premium
12716,Magic Suit Women's Slither Jennifer Tank,Swim,Magic Suit,140,63.42,3,420,229.74,54.7,140,100,Niche Premium
13167,Sunsets Womens V Neck Tankini,Swim,Sunsets,68,29.72,6,408,229.7,56.3,68,100,Niche Premium
17501,Kawasaki Logo Zip-Up Hooded Sweatshirt,Fashion Hoodies & Sweatshirts,Kawasaki,56.95,31.44,9,512.55,229.62,44.8,56.95,100,Niche Premium
3171,Jessica Howard Women's 1 Piece Long Sleeve Surplus Bodice Ruched Waist Dress,Dresses,Jessica Howard,99.99,42.6,4,399.96,229.58,57.4,99.99,100,Niche Premium
26596,Regency New York Men's Smoking Jacket Bartholomew Navy,Sleep & Lounge,Regency New York,399.95,170.38,1,399.95,229.57,57.4,399.95,100,Niche Premium
26762,HUGO BOSS Men's Hooded Robe,Sleep & Lounge,HUGO BOSS,103.2,45.82,4,412.8,229.52,55.6,103.2,100,Niche Premium
23640,Misfits Fiend Club Denim Vest,Outerwear & Coats,Hot Topic,54.44,25.75,8,435.52,229.52,52.7,54.44,100,Niche Premium
1807,True Religion Brand Women's Sun Hoodie Sweatshirt-Black,Fashion Hoodies & Sweatshirts,True Religion,149.98,73.49,3,449.94,229.47,51,149.98,100,Niche Premium
29057,Oakley Men's M Frame Replacement Lens,Accessories,Oakley,55,22.22,7,385,229.46,59.6,55,100,Niche Premium
1880,Fox Womens Juniors Optimist Jacket,Fashion Hoodies & Sweatshirts,Fox,79.5,41.26,6,477,229.44,48.1,79.5,100,Niche Premium
18884,Ugly Holiday Sweater - Lighted Chanukah Holiday Sweater with LED Lights,Sweaters,Skedouche,79.99,41.75,6,479.94,229.41,47.8,79.99,100,Niche Premium
2769,Beyond Yoga Women's Gathered Legging,Active,Beyond Yoga,74,28.12,5,370,229.4,62,74,100,Niche Premium
17242,DC SHOES Calls Mens Hoodie,Fashion Hoodies & Sweatshirts,DC,39.99,20.87,12,479.88,229.38,47.8,39.99,100,Niche Premium
10502,Wacoal Women's Embrace Lace Contour Wire Bra,Intimates,Wacoal,57,28.33,8,456,229.37,50.3,57,100,Niche Premium
14866,Eco-Friendly Slouchy Pleated Long Sleeved Dual Maternity and Nursing Top,Maternity,Ecoscapes,69,30.77,6,414,229.36,55.4,69,100,Niche Premium
8454,Carhartt Women's Tomboy Jacket,Outerwear & Coats,Carhartt,74.95,36.73,6,449.7,229.35,51,74.95,100,Niche Premium
22012,Boulder Creek Big & Tall Side Elastic Cargo Pants,Pants,Boulder Creek,49.94,21.27,8,399.52,229.32,57.4,49.94,100,Niche Premium
8817,Calvin Klein Women's Sweater Knit Jacket,Outerwear & Coats,Calvin Klein,105.56,48.24,4,422.24,229.28,54.3,105.56,100,Niche Premium
17748,Diesel Men's Smog-S Sweat Shirt,Fashion Hoodies & Sweatshirts,Diesel,110.99,65.15,5,554.95,229.19,41.3,110.99,100,Niche Premium
21209,7 For All Mankind Men's a Pocket Brett Modern Bootcut Jean,Jeans,7 For All Mankind,169,92.61,3,507,229.16,45.2,169,100,Niche Premium
26472,Ike Behar Men's Viscose Infused Robe,Sleep & Lounge,Ike Behar,39.99,17.08,10,399.9,229.14,57.3,39.99,100,Niche Premium
13298,Melissa Odabash Women's Istanbul Classic Triangle Shaped String Bikini Swimsuit,Swim,Melissa Odabash,131.43,55.07,3,394.29,229.08,58.1,131.43,100,Niche Premium
14883,A Pea in the Pod: Memory Foam Nursing Bra,Maternity,A Pea in the Pod,55,22.28,7,385,229.07,59.5,55,100,Niche Premium
4990,G by GUESS Celeste Super Skinny Jeans - Overdye Bla,Jeans,G by GUESS,54.5,29.05,9,490.5,229.06,46.7,54.5,100,Niche Premium
4252,Level 99 Women's Janice Ultra Jegging,Jeans,Level 99,119,61.76,4,476,228.96,48.1,119,100,Niche Premium
21695,Carhartt Men's Canvas Utility Cargo Pant,Pants,Carhartt,59.57,26.87,7,416.99,228.93,54.9,59.57,100,Niche Premium
26913,Stewart Plaid Button-Down Pajamas for Men,Sleep & Lounge,The Pajamagram Company,59.99,21.84,6,359.94,228.92,63.6,59.99,100,Niche Premium
7716,Trina Turk Women's Ophelia Jacket,Blazers & Jackets,Trina Turk,92.6,35.37,4,370.4,228.91,61.8,92.6,100,Niche Premium
22059,J.C. Rags Men's Cargo Low Loose Fit Pant,Pants,J.C. Rags,38.46,19.38,12,461.52,228.91,49.6,38.46,100,Niche Premium
19342,Paul Fredrick Merino Wool Blend V-Neck Collar Sweater,Sweaters,Paul Fredrick,64.5,31.8,7,451.5,228.91,50.7,64.5,100,Niche Premium
16623,CH580 Chestnut Hill Men's Performance Plus Oxford,Tops & Tees,Chestnut Hill,69.99,37.3,7,489.93,228.8,46.7,69.99,100,Niche Premium
17793,Alternative Unisex 6.4 oz. Rocky Color-Blocked Full-Zip Hoodie - ECO GRY/ECO TRU BLK - XS,Fashion Hoodies & Sweatshirts,Alternative,75.48,42.8,7,528.36,228.78,43.3,75.48,100,Niche Premium
24222,Sierra Designs Men's Hurricane HP Accelerator Jacket,Outerwear & Coats,Sierra Designs,98.95,41.76,4,395.8,228.77,57.8,98.95,100,Niche Premium
19418,Cardigan Sweater Full Zip,Sweaters,Edwards Garment,59.95,31.35,8,479.6,228.77,47.7,59.95,100,Niche Premium
8724,TAIGA Women's PolartecÂ®-300 Fleece Jacket,Outerwear & Coats,TAIGA,80.95,35.21,5,404.75,228.68,56.5,80.95,100,Niche Premium
15439,Ray-Ban Unisex RB2027 Predator 2 Sunglasses,Plus,Ray-Ban,83.76,38.03,5,418.8,228.66,54.6,83.76,100,Niche Premium
3984,Donna Morgan Women's Stitched Down Pleat Front Dress,Dresses,Donna Morgan,74.72,36.61,6,448.32,228.64,51,74.72,100,Niche Premium
10146,Betsey Johnson Women's Velour Robe With Faux Mink,Sleep & Lounge,Betsey Johnson,89,50.91,6,534,228.55,42.8,89,100,Niche Premium
4789,Silver Jeans Juniors Lola Bootcut Jean,Jeans,Silver Jeans,92,53.91,6,552,228.53,41.4,92,100,Niche Premium
8620,Columbia Women's Arch Cape II Jacket,Outerwear & Coats,Columbia,66,27.92,6,396,228.49,57.7,66,100,Niche Premium
4774,Not Your Daughter's Jeans Women's Ponte Tuxedo Sheri Skinny,Jeans,Not Your Daughter's Jeans,120,62.88,4,480,228.48,47.6,120,100,Niche Premium
18002,neff Men's Tiga Pullover,Fashion Hoodies & Sweatshirts,NEFF,60,31.44,8,480,228.48,47.6,60,100,Niche Premium
19814,Quiksilver Men's Sable Jacket,Suits & Sport Coats,Quiksilver,99.5,42.39,4,398,228.45,57.4,99.5,100,Niche Premium
13587,Carmen Marc Valvo Luxury Key West One Piece Tank,Swim,Carmen Marc Valvo,135,58.86,3,405,228.42,56.4,135,100,Niche Premium
21274,Diesel Men's Larkee Relaxed Straight Leg Jean Denim 32x32,Jeans,Diesel,93.98,48.31,5,469.9,228.37,48.6,93.98,100,Niche Premium
17875,Hurley Mens One & Only Cheetah Hoodie,Fashion Hoodies & Sweatshirts,Hurley,51.99,26.62,9,467.91,228.34,48.8,51.99,100,Niche Premium
4245,Not Your Daughter's Jeans Women's Edna Crop Jean,Jeans,Not Your Daughter's Jeans,84,45.95,6,504,228.31,45.3,84,100,Niche Premium
22551,Savile Row Mens Claret Red Corduroy,Pants,The Savile Row Company,79,33.34,5,395,228.31,57.8,79,100,Niche Premium
1094,Calvin Klein Jeans Women's Bella Boucle Cardigan Sweater,Sweaters,Calvin Klein Jeans,66.17,28.12,6,397.02,228.29,57.5,66.17,100,Niche Premium
26912,HUGO BOSS Men's Flannel Pant,Sleep & Lounge,HUGO BOSS,45.5,16.97,8,364,228.23,62.7,45.5,100,Niche Premium
61,Calvin Klein Women's Plus-Size Wmn Drape Front Top,Tops & Tees,Calvin Klein,69.5,36.9,7,486.5,228.17,46.9,69.5,100,Niche Premium
11085,Squeem Magical Lingerie Shapewear Firm Compression Vest,Intimates,Squeem Magical Lingerie,75,36.97,6,450,228.15,50.7,75,100,Niche Premium
20328,Men's Single Breasted 4 Button Superior 150s Extra Fine Black 3 PCS Vested Dress Suit w. Back Pleat Wide Leg,Suits & Sport Coats,Caravelli,119.95,43.9,3,359.85,228.14,63.4,119.95,100,Niche Premium
26253,Equmen Core Precision Crew Neck Undershirt EQM002211,Underwear,Equmen,99,41.98,4,396,228.1,57.6,99,100,Niche Premium
23619,KR3W Beckley Shorts - Grey,Shorts,KR3W,43.95,21.14,10,439.5,228.1,51.9,43.95,100,Niche Premium
21129,Diesel Men's Zathan 888A Regular Bootcut Jean,Jeans,Diesel,172,95.98,3,516,228.07,44.2,172,100,Niche Premium
1492,Tri-Mountain Women's Shawl Collar Stylish Cardigan Sweater. LB924,Sweaters,Tri-Mountain,60.99,28.42,7,426.93,227.98,53.4,60.99,100,Niche Premium
22640,Men's Tru-Spec Coyote Poly / Cotton Ripstop TRU Uniform Pants,Pants,Tru-Spec,56.99,28.5,8,455.92,227.96,50,56.99,100,Niche Premium
22149,Haggar Mens Multi Bead Stripe Plain Front Suit Pant,Pants,Haggar,55,26.51,8,440,227.92,51.8,55,100,Niche Premium
11628,David's Bridal A-Line Medium Fullness 2 Tier A-line Slip Style 603,Intimates,David's Bridal,59,33.69,9,531,227.8,42.9,59,100,Niche Premium
17410,Guinness Pullover Hoodie,Fashion Hoodies & Sweatshirts,GUINNESS,49.95,27.17,10,499.5,227.77,45.6,49.95,100,Niche Premium
22205,Billabong Outsider Chino Pant - Men's,Pants,Billabong,64.45,26.49,6,386.7,227.77,58.9,64.45,100,Niche Premium
17314,Volcom Likealion Hydro Fleece Full-Zip Hoodie - Men's,Fashion Hoodies & Sweatshirts,Volcom,89.95,51.99,6,539.7,227.75,42.2,89.95,100,Niche Premium
13313,Roxy Women's Sea Swell Reversible Tiki Tri,Swim,Roxy,46,20.7,9,414,227.7,55,46,100,Niche Premium
1787,Roxy Bliss Fleece Hoodie Sweatshirt Turquoise,Fashion Hoodies & Sweatshirts,Roxy,49.5,21.04,8,396,227.7,57.5,49.5,100,Niche Premium
23147,Polo Ralph Lauren Men's Khakis Pleated Dress Shorts Black 1364496-RLBLACK,Shorts,Ralph Lauren,69.5,36.97,7,486.5,227.68,46.8,69.5,100,Niche Premium
22236,Ted Baker Men's Winchin Casual Chino Pant,Pants,Ted Baker,78.92,33.38,5,394.6,227.68,57.7,78.92,100,Niche Premium
23082,G by GUESS Stealth Solid Cargo Shorts,Shorts,G by GUESS,49.5,24.21,9,445.5,227.65,51.1,49.5,100,Niche Premium
890,Carve Designs Women's Sunday Sweater,Sweaters,Carve Designs,84,38.47,5,420,227.64,54.2,84,100,Niche Premium
2189,Huafeng Korean Fashion Long Sweatshirts Hooded Womens,Fashion Hoodies & Sweatshirts,Huafeng,59.99,27.48,7,419.93,227.6,54.2,59.99,100,Niche Premium
19169,Men's Traditional Merino Wool Blue Aran Irish Sweater,Sweaters,CARRAIG DONN KNITWEAR,89.95,44.44,5,449.75,227.57,50.6,89.95,100,Niche Premium
2109,Juicy Couture Heather Prestige Velour Zip Solid Hoodie,Fashion Hoodies & Sweatshirts,Juicy Couture,79.99,34.48,5,399.95,227.57,56.9,79.99,100,Niche Premium
5011,Joe's Jeans Women's The Skinny Mid Rise Jean,Jeans,Joe's Jeans,185,109.15,3,555,227.55,41,185,100,Niche Premium
14662,OurSure Fashionable Anti Radiation Protection Maternity Dress with Mom / Baby Radiation Shielding One Size for Pregnant Women Pink Clothes Code 8903181,Maternity,OURSURE.COM,69.96,32.04,6,419.76,227.51,54.2,69.96,100,Niche Premium
5361,Pull on Petite Pant in Espresso by Tribal,Pants & Capris,Tribal,59.99,31.55,8,479.92,227.48,47.4,59.99,100,Niche Premium
16310,Cubavera Men's Short Sleeve Pieced Bedford Cord Camp Shirt,Tops & Tees,Cubavera,59.99,31.55,8,479.92,227.48,47.4,59.99,100,Niche Premium
8094,LE SUIT Lush Valley Pinstripe Jacket/Pant Suit,Suits,Le Suit,127.51,70.64,4,510.04,227.48,44.6,127.51,100,Niche Premium
10023,BedHead Pajamas Women's Our Town Diasy Short Sleeve Mandarin Top with Capri,Sleep & Lounge,BedHead,136,79.15,4,544,227.39,41.8,136,100,Niche Premium
1216,Calvin Klein Jeans Women's Drapy Turtleneck Top,Sweaters,Calvin Klein Jeans,49.5,21.09,8,396,227.3,57.4,49.5,100,Niche Premium
2620,Beyond Yoga Women's Long Curve Jacket,Active,Beyond Yoga,124,48.24,3,372,227.29,61.1,124,100,Niche Premium
9857,Natori Women's Purl Robe,Sleep & Lounge,Natori,68.6,40.2,8,548.8,227.2,41.4,68.6,100,Niche Premium
21430,LRG The Smokey Ridge TS Jeans in Raw Indigo,Jeans,LRG,76,43.55,7,532,227.16,42.7,76,100,Niche Premium
15174,Ripe Maternity Women's Veronica Knit Top,Maternity,Ripe Maternity,62.25,24.4,6,373.5,227.09,60.8,62.25,100,Niche Premium
19181,Tommy Hilfiger Men Fashion V-Neck Sweater VEST,Sweaters,Tommy Hilfiger,39.99,21.07,12,479.88,226.98,47.3,39.99,100,Niche Premium
20540,G-Star Men's Arc 3D Slim Jean,Jeans,G-Star,170,94.35,3,510,226.95,44.5,170,100,Niche Premium
5478,Lauren Adelle Pants,Pants & Capris,Lauren by Ralph Lauren,78.46,40.64,6,470.76,226.91,48.2,78.46,100,Niche Premium
8333,Tommy Hilfiger Women's Cora Trench Coat,Outerwear & Coats,Tommy Hilfiger,99,42.27,4,396,226.91,57.3,99,100,Niche Premium
4195,MAXSTUDIO STRIPED ROMPER,Jumpsuits & Rompers,MAXSTUDIO,98,52.63,5,490,226.87,46.3,98,100,Niche Premium
4614,7 For All Mankind Women's Bootcut Jean,Jeans,7 For All Mankind,162.28,86.66,3,486.84,226.87,46.6,162.28,100,Niche Premium
